review_id,user_name,text,rating,review_date,appVersion
c091ddb3-5ab8-4f84-abba-075b1a8a7a8d,tomato ketchup,They increased the fares without telling the passenger even though we had agreed upon a price alrdy. This thievery isn't accepted. Fix your app it shows different prices to the passenger and to the driver. Donot increase the price once decided.,1.0,01-08-2023 12:46,
dc73db93-1cd6-4cad-a460-b2f6385ba8fd,Sumon Ahmed,feel good,5.0,01-08-2023 12:45,4.484.10000
dc64a98d-784a-457c-9675-2e235f5aa05b,Mike Lopez,$20 for a 2 miles?,1.0,01-08-2023 12:40,4.484.10000
32bfb446-a3a9-44be-90fa-89c7d50ca858,Thembi Promise,I have problem yesterday I left my parcel inside the uber then I report about this but they haven't returned my parcel even now,5.0,01-08-2023 12:40,4.469.10002
b90cdd86-16f0-4fdb-b44e-10a6c2cdbc38,Shadrick Walker,Love it,5.0,01-08-2023 12:36,4.484.10000
ff130680-06d4-4064-aaf2-1fe7e260eddb,Tannu Sharma,Gd experience,5.0,01-08-2023 12:31,4.481.10002
705c23e2-5e21-47bf-bbb7-c198c0b976cc,Boni Dominguez,Very fast service,4.0,01-08-2023 12:28,4.484.10000
9af65691-c0c9-4fa9-be07-742786fee247,Sheuly begum Sheuly,This app ia Awesome I love uber,5.0,01-08-2023 12:21,4.483.10000
d103e21a-c8d7-4258-9bc1-00aab4c33f77,Marshelle McDuffie,"My driver Rhonda is very courteous, and polite",5.0,01-08-2023 12:18,
7e43a8cc-e4e9-4303-9ce9-2754f7cdc6e1,Mitchell Mann,Quick professional way to grab a ride. Nice cars!,5.0,01-08-2023 12:18,
6c2799ba-1d4b-4d90-8897-e38a8139c929,Anjum Parveen,When the rides are needed then this app is a disaster,1.0,01-08-2023 12:08,4.484.10000
3dc5a408-61eb-4a67-8331-088e851681d9,Pablo Santana,Good ride!,5.0,01-08-2023 12:05,4.484.10000
c963cda0-affb-4f1b-accd-7684e1f8b669,Soumya Bagra,💯💯💯💯,5.0,01-08-2023 12:03,4.484.10000
3873a430-811d-4dc5-b0ba-e678c279b59b,oliver spellissy,Very nice car very clean driver very nice man.,5.0,01-08-2023 11:59,4.484.10000
359bcffe-ffb5-4737-8ac4-2cdf843ec161,Nasima,Very good service. Thanks,5.0,01-08-2023 11:57,4.484.10000
1fdb11cf-7e10-4aba-8288-0510549dda8f,Jabulani Ngxalambiso,good service,5.0,01-08-2023 11:55,4.484.10000
4857f1f1-86f3-474c-8541-9728d559f325,anshika singh,"It's getting pathetic day by day, the trip was cancelled by the driver because he was getting confused and he didn't know about the location, still they charge cancellation fee on you. So bad.",1.0,01-08-2023 11:53,
09f374fd-7384-4c41-8457-da7b0dae2fbc,Yovany Rodriguez,the best app and secured and profesional,5.0,01-08-2023 11:49,4.484.10000
5c4b9489-cf5f-407d-95a4-cbc7d4c43301,Raghvendra Solanki,Good service,5.0,01-08-2023 11:47,4.470.10004
8608c7f7-b079-447d-813d-0719a1646ae3,PRADIP KUMER SAIKIA,This is the worst app add gpay option and for Paytm I added my pan number and it is showing invalid . And if I choose cash then the driver increases the fair price if there is traffic.,1.0,01-08-2023 11:46,4.483.10000
998d0a86-e0c5-4c47-b07b-135fd7c07f50,vivie benjamin,Good,5.0,01-08-2023 11:46,4.479.10001
1dc4eb1b-3437-4a2b-9af8-71e5036f75c2,David Andrew,wonderful,5.0,01-08-2023 11:44,4.484.10000
423f786d-5a9e-4859-aa52-684e93ce3dd3,Maricarmen Martinez,"Wait times are falsely advertised when booking. Timer doesnt update accurately. Why is the timer stuck at 2 minutes for 10 minutes ? Trying to get a ride near an air force base. The app forced me to choose one of the Air Force Base gates as a pick up point despite not being on the base. Multiple drivers rejected my request thinking i was on the AFB. Please fix this and let users add their own custom addresses instead of forcing them to choose incorrect addresses. Also, please update the maps.",1.0,01-08-2023 11:43,4.484.10000
6fad7527-6921-464d-97e0-5dfdb6ebfa51,Riyaz Aahil,Uber is having GPS issue charging 5 times of estimated amount. No customer care support. Even God doesn't know when Uber team will give response.,1.0,01-08-2023 11:42,4.465.10001
325d6ad5-0235-4a6f-8393-237721e5b778,Mohammad Atul,Worst app ever,1.0,01-08-2023 11:42,
85ac2c18-c37c-4430-9cd5-3e01270614c1,Melissa Cohen,"I had the pleasure of riding with the most Sweetest n compassionate Uber driver🥰 he's truly just a Blessing! I appreciated his sweet nature n kindness. His name is Tomontrick, hope I'm spelling his name correctly, it's a unique name, just like he is a unique person! 🤗",5.0,01-08-2023 11:41,4.439.10002
639b6955-cd25-4c66-bf38-2e0912f71fd0,shyamsunder toomu,"Generally, it's OK, but he should not keep the spare wheel in side auto objectionable .it",5.0,01-08-2023 11:40,4.451.10004
ac025abd-ef0b-49d5-abe1-1df5223e04db,J.B. L,What can I say it's Uber It gets me from point a to point b it's more expensive than the bus but it takes me exactly where I want to go .,5.0,01-08-2023 11:37,4.484.10000
74488708-0dd0-4bfd-954c-c5eb5034ae70,Carol Gish,Seamless and efficient,5.0,01-08-2023 11:37,4.481.10002
258ccec4-e5d7-4165-b5dc-04552580ab23,mercy hospital,Uber best in kerala,5.0,01-08-2023 11:33,
6d4d5dab-568b-45d9-9820-2569cce53be7,Uttam Sharma,Good,5.0,01-08-2023 11:32,4.483.10000
962a9b9c-3a9a-4917-b7e3-77e652047008,Andrew Murphy,"Lots of late pick ups, no availability or changes. unreliable",3.0,01-08-2023 11:23,4.484.10000
9bbf9794-9110-43a3-8975-b3a4c31985ec,Vinayendra Tiwari,Excellent 👍,5.0,01-08-2023 11:22,4.484.10000
0b209c99-2435-427c-b526-14884d6f5541,Andrew Mitchell,Very polite and clean. Takes very good care of his passengers.,5.0,01-08-2023 11:20,4.484.10000
68726b2c-3815-419d-9822-931336ac38bc,Dennis Mutinda,Good,5.0,01-08-2023 11:17,4.484.10000
28edc3c2-dace-48d4-97e7-7b2e7118ec5d,arif mansuri,Nice,5.0,01-08-2023 11:17,4.484.10000
2c6cbc6b-93b2-4a69-95c7-22ee8032191d,Annelie Asaram,"Safe, fast and efficient",5.0,01-08-2023 11:15,4.462.10000
0e8fb244-f026-429b-93ed-0d93743e997d,Wigberto Reyes,Switching to uber,5.0,01-08-2023 11:14,4.484.10000
ae006319-17fd-493a-aa44-097ef15ea6a1,Saurabh Singh,Very good service,5.0,01-08-2023 11:09,4.484.10000
0407b101-48a0-434c-9bec-b7d7aa1c9651,dileep lekkala,Good,5.0,01-08-2023 11:06,4.484.10000
9acde58a-75d8-40a0-b51c-0640669c9895,Kendall Kitchen,We love Uber! Our car was totalled and all we had was liability. Other driver had nothing. We've had to use Uber for over a year not and we can't say enough great things about the folks who have gotten us aróund. It's been a blessing and we pray all the nice drivers we've had are kept safe and prosperous. Thank you all very much. Terri and Mark Xo,5.0,01-08-2023 11:04,4.484.10000
19d03e37-f3b2-446d-9e8a-ac6efc1b7aa0,S.Swaminathan Sundaramani,Today had comfortable journey with uber,5.0,01-08-2023 11:04,4.484.10000
e85700e0-24b2-4ef1-9fb2-e015b223f9b0,Khatau Mill,Excellent UBER service from last 4 months...Keep it up.,5.0,01-08-2023 11:03,
c5552c16-ec28-4e89-ad0b-36b7d1e7e053,kara Reebs,Great guy,5.0,01-08-2023 10:59,4.484.10000
085b2733-939e-4f43-9555-6d196b4ccb7c,Adam Dooly,"Driver James was very friendly, quick, and gotter did!",5.0,01-08-2023 10:58,4.484.10000
b9c1859b-96ee-4c65-b983-d4fb9d1a7313,Sourav Das,Good,5.0,01-08-2023 10:43,
04937970-502e-43ba-8337-8608e1a8e3ea,Moni Vas,It's very good so far,5.0,01-08-2023 10:40,
19bc6cbc-2d3d-419f-b0f5-bb39eb0de9b4,Nora Ohazurike,Marathon,5.0,01-08-2023 10:37,4.484.10000
2f7c10ba-1043-4432-8dfd-dbbfc866688d,Aline Gonzalez,It's been easy to use and very helpful on our trip,5.0,01-08-2023 10:35,4.484.10000
a421b57b-9ecf-43bd-8306-77836d546111,Adela Galue,Excellent 👍,5.0,01-08-2023 10:33,4.484.10000
2380e724-63ae-4569-b3b0-56c58b49228c,priya Deshmukh,Good,5.0,01-08-2023 10:31,4.484.10000
cd4ad23a-5bcb-42ef-8bb7-9c0a23965555,DILIP GIRI,Nice service But Drives is must essential professionals training for uber drivers pls updates your my suggestion 🙏,5.0,01-08-2023 10:30,4.484.10000
3dc5e285-e2f6-47da-baa5-8778819f592f,Josh Courtney,Cheaper than lyft and faster,5.0,01-08-2023 10:28,4.484.10000
2796b4ec-d168-43ee-9dc7-0ae003132c3e,tulsi rana,Very good,5.0,01-08-2023 10:21,
7c3c1ed1-8094-44fc-a54c-b8103be3aea2,DEEPAK MANSINGH,Uber driver are bad behaviour and also say to extra rupees ..it means India never change ...like this driver. ... shameless..app..and I pay extra rupee..,1.0,01-08-2023 10:19,4.484.10000
e909d319-ccc2-4a56-b6c8-048827e676b2,jasem omari,Great ride,5.0,01-08-2023 10:19,4.484.10000
a8430967-5246-44ae-9daa-521069635444,Sherry Shepard,Thankful for the service. Perfect for when you shouldn't be driving.,5.0,01-08-2023 10:19,4.483.10000
b32cc451-d9fb-41e8-a048-2dea46a88a8a,Asis Dutta,Excellent 💕,5.0,01-08-2023 10:19,4.483.10000
12308f5d-4bb7-461b-9a0d-e617fc1e8a47,Nontsikelelo Khwela,Safe and reliable transportation,5.0,01-08-2023 10:17,4.484.10000
8194aa6f-cee8-412b-b09d-aacf99899823,Kay Thompson,"App is easy to use but it's a shame you can't prebook rides, unless you can and it's just not obvious how to!!",4.0,01-08-2023 10:16,4.484.10000
d5df80aa-3653-48ab-8b2e-b308417bbd8b,Iran Prageeth,Good,5.0,01-08-2023 10:15,4.476.10002
bb85b1c0-68ea-480e-8ed2-2dc0f05f95a7,Mary P,"Prompt, polite",5.0,01-08-2023 10:12,4.484.10000
bab29409-d88c-4ad7-a353-3ec4f7f95032,Mi Ha,The app booked a ride after I finished being dropped off and then I was charged for an additional $33 for a ride I didn't request.,2.0,01-08-2023 10:12,4.484.10000
5802e4c3-82b9-4e70-abc5-68215eb8629e,Onika Habung,The uber moto drivers(Guwahati )always ask for extra money and if we deny then they cancel the ride. Sometimes they say that there's so much traffic so you should pay me extra. Are we responsible for the traffic?,1.0,01-08-2023 10:11,4.480.10003
0c4b558c-5847-46c6-9e47-3dd5edef2b3a,Ritu khatri,Worst app from half and hour I am trying to book a cab it never picks up on time .,1.0,01-08-2023 10:11,4.483.10000
0df0cae2-22fc-438f-b692-361aa1ef0d28,sanya jain,I tried to connect driver after booking a ride ..but my ride was cancelled several times.. Pathetic service I have experienced. Ola is far better than uber I must say.,1.0,01-08-2023 10:05,
b39806dd-c878-493a-a84c-461d9eabfe4e,Mohd Sofiyan,Nice,1.0,01-08-2023 10:04,
9b4b9dc2-09ba-49fc-9172-2bab017896d2,Brian Ray,Very nice driver,5.0,01-08-2023 10:02,4.484.10000
df4d3a07-155d-4ba6-bac5-b3c3a183a7dc,blah hiro,Great service. Easy to use,5.0,01-08-2023 10:02,4.479.10001
dbe16438-39f4-4f78-8aaf-7f0852bfe7e4,Anshu Singh,Very fast,5.0,01-08-2023 10:01,4.484.10000
f40212a5-61e2-4d24-bf4f-0f705117ccdc,Deepank Rana,Superb service,5.0,01-08-2023 09:58,4.481.10002
0664d605-f59d-436a-adb0-edafb740dc5c,Shahrukh Chaudhary,Nice,5.0,01-08-2023 09:54,4.484.10000
770c6913-13bb-44c2-a709-b401a89e356c,B乛LaC丨 king,Osm,5.0,01-08-2023 09:51,4.484.10000
39b4c80d-331d-4e00-b8d7-4c48672558e4,ramkesh meena,Xl🤐,5.0,01-08-2023 09:47,4.480.10003
13b86654-0ae1-4923-b7d3-48910fe8f7af,abnish Kumar,Bes,2.0,01-08-2023 09:43,4.484.10000
2d0f4b51-8f3c-412a-af05-190ab44d9a6b,Sakil Vhora,Nice,5.0,01-08-2023 09:40,4.484.10000
87263922-79e7-4fea-bbf5-3a8abd02cb3b,Shally Kumar,Nice I m very happy to use this app,5.0,01-08-2023 09:29,
1289587a-da24-43d1-a91f-fa37605aeea8,Sheikh Prottoy,Excellent riding experience. Highly recommended.,5.0,01-08-2023 09:29,4.484.10000
d4e59ef6-1bd3-4999-b320-0734e962edbf,Guy Walker,Easy to book a ride. Always arrives fast.,5.0,01-08-2023 09:28,4.484.10000
a83ff34a-6583-4419-ae12-8b563de791bb,suman dey,Login not reachable,1.0,01-08-2023 09:24,4.484.10000
31cf289a-7c73-4dd5-b8bd-26b64266ea46,‫دردشة مذيع - ”‪osama Elhelwany‬‏“ Dardasht Moze3‬‎,لا يريد إضافة الرقم بالرغم الاتصال الجيد بالإنترنت,1.0,01-08-2023 09:23,4.408.10002
864b953f-c120-4917-90e4-e08ab1561a85,ali mohamed,It is very useful when me and my mommy go to the club,5.0,01-08-2023 09:23,4.484.10000
d9e62cf3-351e-4e25-851a-b279904889b3,Lokendra Singh Rathore,Nice,5.0,01-08-2023 09:14,4.473.10001
cf3b50db-55f9-41f6-829b-0036f8421768,Sara Sqear,Nice 👍,5.0,01-08-2023 09:11,4.484.10000
235bcabe-d891-4996-9db8-60a93014ea25,Deepak Shah,"बहुत ही खराब अनुभव रहा Uber के साथ Driver ने बीच रास्ते मे ( घर से 4 KM दूर ) उतार दिया , जहाँ कोई साधन भी नही था । या तो Driver ये Ride accept नही करना चाहिए था । यह घटना दिल्ली 31- जुलाई- 2023 की है ।",1.0,01-08-2023 09:09,4.484.10000
002a9a63-cda2-43da-8441-f056f6556249,Prashant Mishra,Nice,5.0,01-08-2023 09:08,4.484.10000
3da342b5-991d-4467-bf0d-b62016d85985,Kajal Kanojiya,Not able to get internet connection even I have wi fi,1.0,01-08-2023 09:08,
58c39ad3-69c1-4c74-a5bf-b6de1042730f,Juanita Thome,A great experience,5.0,01-08-2023 09:07,4.484.10000
3533fef3-e065-477f-824c-644106bed0e1,Morenikeji Abidemi,"Sometimes, it taked a while before i connect a ride.",3.0,01-08-2023 09:06,4.484.10000
3761ba21-daf1-4346-b994-25f3e329004f,Mehraj khan,very nice,5.0,01-08-2023 09:05,
eb90c101-c930-4474-8d45-8d346bed20ed,David Van Gaalen,First time and I'm hooked,5.0,01-08-2023 09:04,4.484.10000
d2b9334f-69c6-428a-b1a6-6e9a7d73cc92,anahazwah othman,Efficient!,5.0,01-08-2023 08:58,4.484.10000
0cd645e6-4be6-48d8-aeb9-2ddcb18f7264,menon parakkal,"Not informative. Their rules n regulations threaten you, if you dont maximise their profits. GARBAGE.",1.0,01-08-2023 08:57,4.484.10000
4be33044-1f34-463c-b4fd-7580c38dbfe0,Sachin Koli,Ok,5.0,01-08-2023 08:54,4.483.10000
3580513c-8396-4851-8171-92481f7ae860,Padma jyothi,At times price is X after trip is over the payment is showing as x+y which is wrong,4.0,01-08-2023 08:53,4.484.10000
5934cce1-ab7c-4d46-9467-7b5cdcedc9c8,Liz Metalinou,Fantastic Service,5.0,01-08-2023 08:52,4.484.10000
f0de83cd-2825-45f0-99fe-6e5b2ef361a1,Tulu Matsung,Good,5.0,01-08-2023 08:50,4.464.10000
11dda045-bab5-4e89-8c37-ea11a75165be,Frank khongsit,Can register asking security code but im not getting the security code so from where i will get security code,2.0,01-08-2023 08:49,4.484.10000
d3e0fb15-c1c0-4a8d-a203-639bcdb697c5,Suchetana Datta,It was safe n fast,5.0,01-08-2023 08:36,4.484.10000
269be3ec-7349-42f4-8b00-a3f1668f71cc,chandrakesh vaish,Rate automatice increase after complition of drive,1.0,01-08-2023 08:36,4.484.10000
3d8696df-f012-44fa-8b8f-4ebecbaf4077,puppet maestro,He was very helpful.,5.0,01-08-2023 08:36,4.484.10000
e34878eb-b0e8-4da8-b127-bdf1643dfcbb,Arul K,Timely pickup and drop. Driver didn't demand any extra charges.,5.0,01-08-2023 08:34,4.474.10001
6e742707-c3aa-4d18-b59f-22291722415f,Narasimha Rao baline,Ok fine ride n reasonable.,5.0,01-08-2023 08:33,4.484.10000
92550f51-cada-4284-861f-05f65e385d3e,sahil kk,👎👎👎👎💩👎💩👎💩👎💩👎💩👎💩,1.0,01-08-2023 08:33,
eca47b1d-7f2a-422d-ab24-bca8f0e0b02a,Vibha Jhureley,Good service,5.0,01-08-2023 08:33,
365db341-60f4-4423-a75f-3397d38d28e4,Nessie Mciver,Great service is st George bussy france,5.0,01-08-2023 08:31,
c1f4c036-e3d0-4c0f-afca-e58a19ab0d34,abusufiyan pni Sufiyan,Delhi I am very happy for you service.thanks,5.0,01-08-2023 08:28,4.484.10000
ead8214a-e142-4f7b-a9f1-e1a781fe77c0,Khawar khan,Great,5.0,01-08-2023 08:27,4.484.10000
a3b4346e-bca5-41ca-abe0-11fceff3773b,Narayandas rathi,Wast app......your drivers cancel your rides ..... Making your time wast and in emergency we were helpless .......😡,1.0,01-08-2023 08:26,4.484.10000
d8c0e51d-7582-400b-a670-84f10f9b42a5,Sunita Waje,Good,4.0,01-08-2023 08:22,
271c2d0a-7f6f-4159-982e-806903ba8b97,Akpore Emmanuel,I was charged for a trip that was cancelled by the driver,2.0,01-08-2023 08:09,4.484.10000
e87fda1f-8bd5-4899-93c1-cebededa6e14,ESMI APPIAH,Majority of teh drivers are pleasant,5.0,01-08-2023 08:07,4.475.10000
419cc380-4c96-48f5-ad46-c69ebc39840a,Salman Khan,Very good person,5.0,01-08-2023 08:04,4.484.10000
e356b333-b235-4161-b959-a12510df8ffd,Narendra Kumar,Driver Anil was very good,5.0,01-08-2023 08:02,4.484.10000
0ad7ec42-97eb-40c5-8f60-92f63a6c5dc1,Khyati Sharma,Poor app experience. It takes too long to find drivers. So annoying& time wastage,1.0,01-08-2023 08:01,4.485.10000
5c4400be-78e2-476c-b6a9-185e5062be35,Pardip partap ji,"Very bad app because without any ride , 19 .50 rupees pay option has enabled. Its cheating, don't install this app.",1.0,01-08-2023 07:59,
6eb567a3-b908-480d-a88f-c6447406310e,Finote Hiwot,a blessing,5.0,01-08-2023 07:58,4.484.10000
759734c6-026a-4498-9cbc-65afd65e9d5d,taru pundir,Gud experience,5.0,01-08-2023 07:56,4.464.10000
f8f200ed-5646-45d2-9915-f8bfb9083476,Kusang Bhaila Bhutia,"To whom it may concern. I am deeply shook by my experience with uber today morning, I had book a ride to Delhi Airport T3 and the price was shown as 237, as soon as I reached my destination the price surged to3490, exactly 100% increase. All I'm asking is to refund me the amount of 253 which is the difference. If you want to say that it is airport charges and extra, why have you not mentioned it earlier on the booking page as well. And I tried to get support but all it said that it was because",1.0,01-08-2023 07:54,4.307.10001
d2870327-e254-4169-b0bb-096901224dc8,gomathi h,Good on time,5.0,01-08-2023 07:53,4.484.10000
cd4187d1-f311-4b7f-b921-b28dbf22f806,Rinku Das,Is very good for Uber sarvesh and driver's are very good 👍,5.0,01-08-2023 07:48,4.472.10002
f3068b8d-42a3-4417-8ee9-7ef6e628a854,SUDHAKAR MISHRA,Excellent services 👌👍🏻,5.0,01-08-2023 07:47,4.484.10000
4b62c891-b9fa-44a0-b5ab-75aed78f129e,Angela Porter,"This driver went above and beyond to find the exact campsite our friends were at! Kudos!! Btw...I wish the survey was about the SERVICE, not the app...",4.0,01-08-2023 07:46,
b96bb15d-6c16-46e7-8514-83d7e7f20350,Nur Mohammad,Good driver,5.0,01-08-2023 07:43,4.484.10000
a14b7757-4f78-4776-8504-58d34c463d42,Jaime Ortiz,Good,5.0,01-08-2023 07:38,4.484.10000
2dd3a401-250b-4e7d-9114-ee9d8d9a0318,Corey Lyddon-Hayes,Sadly this is a terrible app that takes away from being able to quickly book a taxi. Little to no support and payments fail for no reason with the only fix being to uninstall and reinstall the app - which might fix the issue.,1.0,01-08-2023 07:32,
46fbb655-2998-4431-adf8-d00bb3ebac63,Anthony Gonzalez,Ismael very kind intelligent driver,5.0,01-08-2023 07:30,4.484.10000
c451af32-1e0b-4ea1-bf55-f275a9a09c92,Reena baiju Baiju,The best app,5.0,01-08-2023 07:30,4.484.10000
b7cc0bc8-9589-4f8c-bb8c-0b73f14b2c68,Jeremy Gapes,"My address incorrectly directs Uber drivers to a parallel street. Have tried correcting several times via the report a map error, but Uber support make it impossible to respond ove with ridiculous circular discussions. Been going on for years. Not unique to my situation, friends also have this experience on both fronts.",1.0,01-08-2023 07:28,4.484.10000
d87248a2-cfa0-4292-95fb-c8f67e302df2,RIGHT EYE,Excellent,5.0,01-08-2023 07:28,4.475.10000
33304134-99c0-48fc-8836-c9cbabf79c2a,Mdamir Narpliya,very nice Good service,5.0,01-08-2023 07:25,4.484.10000
e5c90824-7758-4608-a10d-86d94d3f5ff2,S A M NAFIS ZAHIN SUNNY,Make it so the drivers can see where the passengers are going before accepting ride.,4.0,01-08-2023 07:24,4.484.10000
a781a32c-6f21-4a79-843a-10b62bdde6a9,Saharsh Jhunjhunwala,Dropping from 5 to 3. Y'all know why!,3.0,01-08-2023 07:19,4.431.10002
019ad1cc-3996-4fcc-8f89-ab9ccb3492ec,Brianne Musser-Adams,Great trip and Darrius was a wonderful driver...,5.0,01-08-2023 07:17,4.484.10000
b514490d-f3b1-4db9-9937-05199d92d05b,suthir pkm,Good and safe drive thanks for Uber,5.0,01-08-2023 07:13,4.484.10000
280fc6a0-4c89-4ad1-8226-1f540f683ee4,Yash Inani,Worst app charge more after ride,1.0,01-08-2023 07:07,
fa7f3872-a54e-4ac0-b525-4734ecc0f7bb,Santosh,Four star because it's waiting time it's too long,4.0,01-08-2023 07:00,4.484.10000
d671df67-5014-40e5-8e98-abb85ca306ce,Abhishek Kadam,Better service,4.0,01-08-2023 07:00,4.484.10000
f656caee-2a90-4262-b733-7aa1b81f2801,Ram Gopaltiwari,Nice,5.0,01-08-2023 06:59,4.484.10000
431048bf-c672-4596-b03a-e1250174457e,Manoj Bhatnagar,See,3.0,01-08-2023 06:52,4.485.10000
ca7c2095-9203-4887-99d2-76492e8dbba5,Rakesh Choudhary,Good,4.0,01-08-2023 06:50,4.484.10000
a61b325b-ed9c-442c-8abf-ed21f6f70874,Soumen Mallik,Good.,5.0,01-08-2023 06:50,4.484.10000
8ac66d70-dbee-4b72-b1c3-5777d9dff0b2,Rhedoy Hossain,Good,5.0,01-08-2023 06:48,4.484.10000
ee48f57a-cb3b-4ef6-bfee-078212feaec6,jeevon jot,Thank You for your support. Great experience with support team.,5.0,01-08-2023 06:48,4.447.10003
9ccadbbf-971a-412c-b015-0a5a1a1c450d,Sheri Washington,Fr3quent rider,5.0,01-08-2023 06:44,
17e1e782-c026-4361-a030-053935f6bb89,Gasert,"Usually a pretty good app, unfortunately it became unusable for me. Somehow the application is not equipped to handle 3D secured CC payments, which is basically a standard today. I wrote to support to help me proceed with the payment, because I was really trying, sent them screenshots to show the bug and asked for alternative options. The support helped me by blocking my account without actually trying to offer a payment option. Either they are incredibly dense, or useless. Either way, very bad.",1.0,01-08-2023 06:43,4.484.10000
68fe9bd1-c8cd-4bf6-b976-4a59a0339787,Ashraf Hadhoud,Good,5.0,01-08-2023 06:37,4.484.10000
197f8e8f-4989-4611-878e-74ba0ed476d3,ZUBAIR SHAIKH,"You have not taken any action against the drivers who cancel bookings. The option for users to cancel has been removed, and now the drivers, after accepting bookings, neither respond to calls nor cancel the rides.""",5.0,01-08-2023 06:34,4.484.10000
16331fcc-93fb-4567-93d2-fef6fdc85780,Jacqueline Topley,Service has been poor for the past few days,1.0,01-08-2023 06:33,4.484.10000
602a6042-509a-4f39-905c-d93a49a4d5a2,Venkatakrishnan V,"Very worst app, I have ever seen before, there is no proper customer support to hear a complainant, there is no proper chat support as well, they are working with a automated I guess. The pick up and drop location is also not recognising through this app, other apps are detecting the location properly, but UBER shows I'm in US but I'm in India 😂",1.0,01-08-2023 06:31,
08e3f49f-5d8b-46d1-8405-d0784452f751,Murshid Alam,Nice journey ❤️,5.0,01-08-2023 06:28,
5fe9b05e-3bde-4a64-a304-177533d58768,Enoch Mlambo,Amazi ng service,5.0,01-08-2023 06:26,4.484.10000
eded1940-7e5b-4e75-b817-930197f44488,S.k Hood,It was a good ride.,5.0,01-08-2023 06:25,
a0de6c4a-452e-4abb-9bad-dab129debd44,Kristina Karsten,Very efficient and smooth ride!!,5.0,01-08-2023 06:23,4.484.10000
5a3fdd4b-b76d-4aa0-8a4d-c058430dfbf2,Monica Wangmann,"Useful, on time and good value",5.0,01-08-2023 06:22,4.484.10000
b616c975-81ae-4115-9b6d-162416547a9e,Bipin Kumar,Very disappointed,1.0,01-08-2023 06:22,
3bb6799e-7edf-424d-ac5c-4e73300845ec,Pothireddy Narayana reddy,Good,5.0,01-08-2023 06:21,4.484.10000
a8c2e65d-a968-4676-934c-76143b4855c5,Abhilash Reddy,Nyc,5.0,01-08-2023 06:15,4.483.10000
29e13eed-ae91-4717-ade2-0c18368c0bc5,Hemjit Borgohain,BEST app For travel....,5.0,01-08-2023 06:15,4.484.10000
99965d83-4089-427c-a38c-fafc05e41659,Emmanuel Odera,Excellent,5.0,01-08-2023 06:14,4.484.10000
7cf7a67b-3467-40de-8bb6-275ad5a72ae6,Hepsi's Vid,Over pricing During ride charges are updated while booking it shows one price after ride it is showing more price. Too bad happened more than 2 times,2.0,01-08-2023 06:12,4.484.10000
aec5c0e7-8d06-40cc-ae4e-b5948bf63ad2,Doneti Laxman,Hyundai yyrs cl znñ Kk m,3.0,01-08-2023 06:12,
8bada067-cc3a-42c4-8d9b-65f493ce755d,Rio Stuart,Won't allow share rides horrible support,2.0,01-08-2023 06:12,4.484.10000
5d02b8eb-d572-4ed3-af3a-422c0dd2e4bd,JNAN RANJAN SAHOO,Bahut acha,5.0,01-08-2023 06:11,4.481.10002
df2a0e8d-3177-42c4-9b7b-1e3276f5d847,Priyasha Hettihewa,"Worst customer service. No proper problem solving method. Atleast there's no responsible person to contact. When sent an email to inform about an issue, only received same automatic respond.",1.0,01-08-2023 06:11,4.483.10000
5c36e3ca-368b-4584-966c-743a0bcba690,on manoj,Quick service,5.0,01-08-2023 06:10,4.439.10002
9267af7f-2d23-4b85-816d-9b30526f5565,Sandra Maney,"Driver was kind and courteous,car was clean",5.0,01-08-2023 06:07,4.483.10000
c2ff54f5-5b39-4d22-b3e5-4be7472e7aae,Cynthia Martinez,schedule a pick up on Aug. 3 at 3 a.m.,4.0,01-08-2023 06:06,4.484.10000
3cc8ed98-fbee-4a01-b87a-8e30cecc7d63,Priyanka Barahalikar,Very good service,5.0,01-08-2023 06:01,4.484.10000
bf842ab1-a3ab-440a-a23f-f9dc2f493b09,Dulce Pinili,Faster a d secure,5.0,01-08-2023 06:01,4.484.10000
8b83fc05-eaf7-4e17-ad77-585727f378a8,Ramesh Solanki,Excellent Service,5.0,01-08-2023 06:00,4.484.10000
97139bbd-332d-4667-9d89-86be0d97343f,Maame Lioness,Very bad services,1.0,01-08-2023 05:57,
3454d5a6-b4ae-42f2-a832-b1708b17b392,Naila Rahil,"Quick, reliable & safe! The driver was very helpful! Excellent service!",5.0,01-08-2023 05:50,4.484.10000
86aa79bd-5c8a-4b06-8d6d-2074af6fba6f,Lalita Mutha,It is very easy to do journey by uber lgo every where by these vehicles thank you Uber,1.0,01-08-2023 05:49,4.483.10000
4c0aa2d9-40aa-46dc-a24b-7bbdd0f3f04d,Stanley Udenyi,Nice ride,5.0,01-08-2023 05:45,4.484.10000
8361d297-0b99-4665-a5cf-d2b110d7cdcc,vinod sonawane,Very good service.,5.0,01-08-2023 05:43,4.484.10000
95cd98d6-c748-4344-8a1c-8d15d327cc29,Cameren East,Best,5.0,01-08-2023 05:37,4.484.10000
040e6812-a4d4-4989-88ce-69d19a3810a7,Renaldo Nolberto,She was real cool an nicw,5.0,01-08-2023 05:37,4.483.10000
a465ed3f-576e-4efe-be72-f950273c1e97,Vicki Young,Our driver Jonathan was very nice and friendly Enjoyed speaking with him,5.0,01-08-2023 05:34,4.484.10000
